Folder name,Clip Name,Image Number,DateTime,Temperature,Humidity,Precipitation,Dew Point,Wind Direction,Wind Speed,Sun Radiation Intensity,Min of sunshine latest 10 min
20210213,clip_0_0000,5,2021-02-13 00:00:00,-10.4,91,0.0,-11.5,0,0.0,0,0.0
20210213,clip_52_2343,115,2021-02-13 23:43:00,-7.1,85,0.0,-9.1,202,2.1,0,0.0
20210213,clip_27_1219,5,2021-02-13 12:19:00,1.0,64,0.0,-5.1,312,2.0,364,10.0
20210213,clip_20_0903,5,2021-02-13 09:03:00,-5.7,87,0.0,-7.5,0,0.0,211,10.0
20210213,clip_39_1739,5,2021-02-13 17:39:00,-3.4,79,0.0,-6.6,231,1.2,0,0.0
20210213,clip_16_0711,115,2021-02-13 07:11:00,-12.4,91,0.0,-13.6,253,0.8,9,0.0
20210213,clip_23_1027,115,2021-02-13 10:27:00,-2.5,77,0.0,-6.0,258,1.0,333,10.0
20210213,clip_18_0807,115,2021-02-13 08:07:00,-9.5,89,0.0,-10.9,0,0.0,117,10.0
20210213,clip_45_2027,5,2021-02-13 20:27:00,-5.7,78,0.0,-8.9,223,1.5,0,0.0
20210213,clip_35_1559,115,2021-02-13 15:59:00,0.3,73,0.0,-3.9,279,0.4,31,0.0
20210213,clip_7_0316,115,2021-02-13 03:16:00,-11.7,92,0.0,-12.8,0,0.0,0,0.0
20210213,clip_36_1627,5,2021-02-13 16:27:00,-1.8,83,0.0,-4.2,222,0.6,3,0.0
20210213,clip_11_0508,60,2021-02-13 05:08:00,-13.0,91,0.0,-14.3,0,0.0,0,0.0
20210213,clip_32_1435,44,2021-02-13 14:35:00,1.5,67,0.0,-3.9,292,2.8,192,10.0
20210213,clip_25_1123,5,2021-02-13 11:23:00,-0.4,67,0.0,-5.8,296,0.7,364,10.0
20210213,clip_19_0835,5,2021-02-13 08:35:00,-7.1,89,0.0,-8.6,205,0.3,175,10.0
20210213,clip_48_2151,9,2021-02-13 21:51:00,-6.8,83,0.0,-9.2,218,1.8,0,0.0
20210213,clip_41_1835,115,2021-02-13 18:35:00,-4.5,79,0.0,-7.5,228,1.0,0,0.0
20210213,clip_3_0124,30,2021-02-13 01:24:00,-11.4,92,0.0,-12.4,0,0.0,0,0.0
20210213,clip_17_0739,115,2021-02-13 07:39:00,-11.4,90,0.0,-12.7,0,0.0,58,10.0
20210213,clip_21_0931,115,2021-02-13 09:31:00,-5.0,83,0.0,-7.4,215,0.8,262,10.0
20210213,clip_22_0959,5,2021-02-13 09:59:00,-3.2,77,0.0,-6.6,216,0.5,302,10.0
20210213,clip_5_0220,115,2021-02-13 02:20:00,-11.0,93,0.0,-12.0,0,0.0,0,0.0
20210213,clip_9_0412,115,2021-02-13 04:12:00,-12.3,91,0.0,-13.4,0,0.0,0,0.0
20210213,clip_14_0615,27,2021-02-13 06:15:00,-12.7,91,0.0,-13.9,0,0.0,0,0.0
20210213,clip_26_1151,115,2021-02-13 11:51:00,0.2,65,0.0,-5.5,297,1.3,369,10.0
20210213,clip_29_1311,63,2021-02-13 13:11:00,1.4,63,0.0,-4.9,324,1.3,330,10.0
20210213,clip_34_1531,19,2021-02-13 15:31:00,0.9,72,0.0,-3.7,288,1.5,95,8.5
20210213,clip_24_1055,5,2021-02-13 10:55:00,-1.1,68,0.0,-6.2,281,0.9,354,10.0
20210213,clip_50_2247,86,2021-02-13 22:47:00,-6.7,84,0.0,-9.0,220,1.8,0,0.0
20210213,clip_43_1931,60,2021-02-13 19:31:00,-5.1,77,0.0,-8.5,225,1.8,0,0.0
20210213,clip_40_1807,5,2021-02-13 18:07:00,-4.1,79,0.0,-7.3,238,1.2,0,0.0
20210213,clip_46_2055,115,2021-02-13 20:55:00,-6.1,80,0.0,-9.0,220,1.6,0,0.0
20210213,clip_12_0519,40,2021-02-13 05:19:00,-12.3,91,0.0,-13.5,0,0.0,0,0.0
20210213,clip_4_0152,115,2021-02-13 01:52:00,-11.8,91,0.0,-12.9,0,0.0,0,0.0
20210213,clip_37_1655,5,2021-02-13 16:55:00,-3.2,85,0.0,-5.3,210,1.1,0,0.0
20210213,clip_1_0028,115,2021-02-13 00:28:00,-10.3,92,0.0,-11.3,0,0.0,0,0.0
20210213,clip_28_1243,110,2021-02-13 12:43:00,0.9,64,0.0,-5.3,301,2.0,353,10.0
20210213,clip_15_0643,115,2021-02-13 06:43:00,-12.9,91,0.0,-14.1,0,0.0,1,0.0
20210213,clip_6_0248,87,2021-02-13 02:48:00,-11.4,92,0.0,-12.5,320,0.5,0,0.0
20210213,clip_51_2315,44,2021-02-13 23:15:00,-7.1,85,0.0,-9.2,212,1.7,0,0.0
20210213,clip_38_1711,52,2021-02-13 17:11:00,-3.0,82,0.0,-5.6,223,1.1,0,0.0
20210213,clip_30_1339,106,2021-02-13 13:39:00,1.6,62,0.0,-4.8,310,1.5,293,10.0
20210213,clip_33_1503,84,2021-02-13 15:03:00,1.3,70,0.0,-3.7,285,2.4,158,10.0
20210213,clip_8_0344,115,2021-02-13 03:44:00,-12.0,92,0.0,-13.1,0,0.0,0,0.0
20210213,clip_2_0056,5,2021-02-13 00:56:00,-11.2,92,0.0,-12.3,0,0.0,0,0.0
20210213,clip_49_2219,45,2021-02-13 22:19:00,-6.7,83,0.0,-9.0,216,1.9,0,0.0
20210213,clip_42_1903,87,2021-02-13 19:03:00,-4.8,78,0.0,-8.1,224,1.3,0,0.0
20210213,clip_44_1959,32,2021-02-13 19:59:00,-5.4,77,0.0,-8.8,228,1.1,0,0.0
20210213,clip_47_2123,115,2021-02-13 21:23:00,-6.3,81,0.0,-9.1,218,1.6,0,0.0
20210213,clip_10_0440,115,2021-02-13 04:40:00,-12.5,91,0.0,-13.7,0,0.0,0,0.0
20210213,clip_13_0547,5,2021-02-13 05:47:00,-12.7,91,0.0,-13.9,0,0.0,0,0.0
20210213,clip_31_1407,91,2021-02-13 14:07:00,1.7,66,0.0,-4.0,292,2.7,246,10.0
20210213,clip_21_0931,5,2021-02-13 09:31:00,-5.0,83,0.0,-7.4,215,0.8,262,10.0
20210213,clip_27_1219,115,2021-02-13 12:19:00,1.0,64,0.0,-5.1,312,2.0,364,10.0
20210213,clip_35_1559,5,2021-02-13 15:59:00,0.3,73,0.0,-3.9,279,0.4,31,0.0
20210213,clip_40_1807,115,2021-02-13 18:07:00,-4.1,79,0.0,-7.3,238,1.2,0,0.0
20210213,clip_45_2027,115,2021-02-13 20:27:00,-5.7,78,0.0,-8.9,223,1.5,0,0.0
20210213,clip_8_0344,5,2021-02-13 03:44:00,-12.0,92,0.0,-13.1,0,0.0,0,0.0
20210213,clip_4_0152,5,2021-02-13 01:52:00,-11.8,91,0.0,-12.9,0,0.0,0,0.0
20210213,clip_5_0220,5,2021-02-13 02:20:00,-11.0,93,0.0,-12.0,0,0.0,0,0.0
20210213,clip_0_0000,115,2021-02-13 00:00:00,-10.4,91,0.0,-11.5,0,0.0,0,0.0
20210213,clip_7_0316,5,2021-02-13 03:16:00,-11.7,92,0.0,-12.8,0,0.0,0,0.0
20210213,clip_9_0412,5,2021-02-13 04:12:00,-12.3,91,0.0,-13.4,0,0.0,0,0.0
20210213,clip_15_0643,5,2021-02-13 06:43:00,-12.9,91,0.0,-14.1,0,0.0,1,0.0
20210213,clip_16_0711,5,2021-02-13 07:11:00,-12.4,91,0.0,-13.6,253,0.8,9,0.0
20210213,clip_17_0739,5,2021-02-13 07:39:00,-11.4,90,0.0,-12.7,0,0.0,58,10.0
20210213,clip_18_0807,5,2021-02-13 08:07:00,-9.5,89,0.0,-10.9,0,0.0,117,10.0
20210213,clip_19_0835,115,2021-02-13 08:35:00,-7.1,89,0.0,-8.6,205,0.3,175,10.0
20210213,clip_20_0903,115,2021-02-13 09:03:00,-5.7,87,0.0,-7.5,0,0.0,211,10.0
20210213,clip_22_0959,115,2021-02-13 09:59:00,-3.2,77,0.0,-6.6,216,0.5,302,10.0
20210213,clip_23_1027,5,2021-02-13 10:27:00,-2.5,77,0.0,-6.0,258,1.0,333,10.0
20210213,clip_24_1055,115,2021-02-13 10:55:00,-1.1,68,0.0,-6.2,281,0.9,354,10.0
20210213,clip_25_1123,115,2021-02-13 11:23:00,-0.4,67,0.0,-5.8,296,0.7,364,10.0
20210213,clip_26_1151,5,2021-02-13 11:51:00,0.2,65,0.0,-5.5,297,1.3,369,10.0
20210213,clip_36_1627,115,2021-02-13 16:27:00,-1.8,83,0.0,-4.2,222,0.6,3,0.0
20210213,clip_39_1739,115,2021-02-13 17:39:00,-3.4,79,0.0,-6.6,231,1.2,0,0.0
20210213,clip_41_1835,5,2021-02-13 18:35:00,-4.5,79,0.0,-7.5,228,1.0,0,0.0
20210213,clip_46_2055,5,2021-02-13 20:55:00,-6.1,80,0.0,-9.0,220,1.6,0,0.0
20210213,clip_37_1655,112,2021-02-13 16:55:00,-3.2,85,0.0,-5.3,210,1.1,0,0.0
20210213,clip_30_1339,5,2021-02-13 13:39:00,1.6,62,0.0,-4.8,310,1.5,293,10.0
20210213,clip_2_0056,104,2021-02-13 00:56:00,-11.2,92,0.0,-12.3,0,0.0,0,0.0
20210213,clip_34_1531,115,2021-02-13 15:31:00,0.9,72,0.0,-3.7,288,1.5,95,8.5
20210213,clip_52_2343,19,2021-02-13 23:43:00,-7.1,85,0.0,-9.1,202,2.1,0,0.0
20210213,clip_47_2123,23,2021-02-13 21:23:00,-6.3,81,0.0,-9.1,218,1.6,0,0.0
20210213,clip_10_0440,23,2021-02-13 04:40:00,-12.5,91,0.0,-13.7,0,0.0,0,0.0
20210213,clip_14_0615,115,2021-02-13 06:15:00,-12.7,91,0.0,-13.9,0,0.0,0,0.0
20210213,clip_3_0124,115,2021-02-13 01:24:00,-11.4,92,0.0,-12.4,0,0.0,0,0.0
20210213,clip_48_2151,94,2021-02-13 21:51:00,-6.8,83,0.0,-9.2,218,1.8,0,0.0
20210213,clip_44_1959,115,2021-02-13 19:59:00,-5.4,77,0.0,-8.8,228,1.1,0,0.0
20210213,clip_42_1903,5,2021-02-13 19:03:00,-4.8,78,0.0,-8.1,224,1.3,0,0.0
20210213,clip_6_0248,5,2021-02-13 02:48:00,-11.4,92,0.0,-12.5,320,0.5,0,0.0
20210213,clip_50_2247,5,2021-02-13 22:47:00,-6.7,84,0.0,-9.0,220,1.8,0,0.0
20210213,clip_33_1503,5,2021-02-13 15:03:00,1.3,70,0.0,-3.7,285,2.4,158,10.0
20210213,clip_12_0519,115,2021-02-13 05:19:00,-12.3,91,0.0,-13.5,0,0.0,0,0.0
20210213,clip_13_0547,76,2021-02-13 05:47:00,-12.7,91,0.0,-13.9,0,0.0,0,0.0
20210213,clip_32_1435,115,2021-02-13 14:35:00,1.5,67,0.0,-3.9,292,2.8,192,10.0
20210213,clip_1_0028,47,2021-02-13 00:28:00,-10.3,92,0.0,-11.3,0,0.0,0,0.0
20210213,clip_28_1243,44,2021-02-13 12:43:00,0.9,64,0.0,-5.3,301,2.0,353,10.0
20210213,clip_38_1711,115,2021-02-13 17:11:00,-3.0,82,0.0,-5.6,223,1.1,0,0.0
20210213,clip_31_1407,29,2021-02-13 14:07:00,1.7,66,0.0,-4.0,292,2.7,246,10.0
20210213,clip_29_1311,5,2021-02-13 13:11:00,1.4,63,0.0,-4.9,324,1.3,330,10.0
20210213,clip_43_1931,115,2021-02-13 19:31:00,-5.1,77,0.0,-8.5,225,1.8,0,0.0
20210213,clip_21_0931,60,2021-02-13 09:31:00,-5.0,83,0.0,-7.4,215,0.8,262,10.0
20210213,clip_0_0000,60,2021-02-13 00:00:00,-10.4,91,0.0,-11.5,0,0.0,0,0.0
20210213,clip_4_0152,60,2021-02-13 01:52:00,-11.8,91,0.0,-12.9,0,0.0,0,0.0
20210213,clip_5_0220,60,2021-02-13 02:20:00,-11.0,93,0.0,-12.0,0,0.0,0,0.0
20210213,clip_7_0316,60,2021-02-13 03:16:00,-11.7,92,0.0,-12.8,0,0.0,0,0.0
20210213,clip_8_0344,60,2021-02-13 03:44:00,-12.0,92,0.0,-13.1,0,0.0,0,0.0
20210213,clip_9_0412,60,2021-02-13 04:12:00,-12.3,91,0.0,-13.4,0,0.0,0,0.0
20210213,clip_11_0508,5,2021-02-13 05:08:00,-13.0,91,0.0,-14.3,0,0.0,0,0.0
20210213,clip_11_0508,115,2021-02-13 05:08:00,-13.0,91,0.0,-14.3,0,0.0,0,0.0
20210213,clip_15_0643,60,2021-02-13 06:43:00,-12.9,91,0.0,-14.1,0,0.0,1,0.0
20210213,clip_16_0711,60,2021-02-13 07:11:00,-12.4,91,0.0,-13.6,253,0.8,9,0.0
20210213,clip_17_0739,60,2021-02-13 07:39:00,-11.4,90,0.0,-12.7,0,0.0,58,10.0
20210213,clip_18_0807,60,2021-02-13 08:07:00,-9.5,89,0.0,-10.9,0,0.0,117,10.0
20210213,clip_19_0835,60,2021-02-13 08:35:00,-7.1,89,0.0,-8.6,205,0.3,175,10.0
20210213,clip_20_0903,60,2021-02-13 09:03:00,-5.7,87,0.0,-7.5,0,0.0,211,10.0
20210213,clip_22_0959,60,2021-02-13 09:59:00,-3.2,77,0.0,-6.6,216,0.5,302,10.0
20210213,clip_23_1027,60,2021-02-13 10:27:00,-2.5,77,0.0,-6.0,258,1.0,333,10.0
20210213,clip_24_1055,60,2021-02-13 10:55:00,-1.1,68,0.0,-6.2,281,0.9,354,10.0
20210213,clip_25_1123,60,2021-02-13 11:23:00,-0.4,67,0.0,-5.8,296,0.7,364,10.0
20210213,clip_26_1151,60,2021-02-13 11:51:00,0.2,65,0.0,-5.5,297,1.3,369,10.0
20210213,clip_27_1219,60,2021-02-13 12:19:00,1.0,64,0.0,-5.1,312,2.0,364,10.0
20210213,clip_35_1559,60,2021-02-13 15:59:00,0.3,73,0.0,-3.9,279,0.4,31,0.0
20210213,clip_36_1627,60,2021-02-13 16:27:00,-1.8,83,0.0,-4.2,222,0.6,3,0.0
20210213,clip_39_1739,60,2021-02-13 17:39:00,-3.4,79,0.0,-6.6,231,1.2,0,0.0
20210213,clip_40_1807,60,2021-02-13 18:07:00,-4.1,79,0.0,-7.3,238,1.2,0,0.0
20210213,clip_41_1835,60,2021-02-13 18:35:00,-4.5,79,0.0,-7.5,228,1.0,0,0.0
20210213,clip_43_1931,5,2021-02-13 19:31:00,-5.1,77,0.0,-8.5,225,1.8,0,0.0
20210213,clip_45_2027,60,2021-02-13 20:27:00,-5.7,78,0.0,-8.9,223,1.5,0,0.0
20210213,clip_46_2055,60,2021-02-13 20:55:00,-6.1,80,0.0,-9.0,220,1.6,0,0.0
20210213,clip_37_1655,58,2021-02-13 16:55:00,-3.2,85,0.0,-5.3,210,1.1,0,0.0
20210213,clip_29_1311,115,2021-02-13 13:11:00,1.4,63,0.0,-4.9,324,1.3,330,10.0
20210213,clip_30_1339,55,2021-02-13 13:39:00,1.6,62,0.0,-4.8,310,1.5,293,10.0
